Zip,Population,County,State,WiredCount_2020,Fwcount_2020,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,%Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan,WiredCount_2015,Fwcount_2015,AllProviderCount_2015,Wired25_3_2015,Wired100_3_2015,All25_3_2015,All100_3.1
24326,1058.0,Grayson,Virginia,3.0,2.0,10.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,100%,45.95,3.0,1.0,6.0,2.0,2.0,2.0,2.0
24330,3401.0,Grayson,Virginia,3.0,1.0,10.0,3.0,2.0,5.0,3.0,38.0,34.29,162.15,98%,45.95,2.0,1.0,5.0,1.0,1.0,1.0,1.0
24348,3958.0,Grayson,Virginia,5.0,2.0,12.0,5.0,4.0,7.0,4.0,4472.0,16.1,40.45,100%,45.95,4.0,2.0,8.0,3.0,3.0,3.0,3.0
24363,1365.0,Grayson,Virginia,5.0,2.0,12.0,4.0,3.0,6.0,3.0,6.0,1.11,3.03,100%,45.95,3.0,1.0,6.0,2.0,2.0,2.0,2.0
24378,1229.0,Grayson,Virginia,4.0,2.0,12.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,98%,45.95,3.0,2.0,7.0,2.0,2.0,2.0,2.0
22923,5035.0,Greene,Virginia,3.0,2.0,10.0,2.0,2.0,6.0,3.0,402.0,15.7,37.74,100%,79.99,3.0,2.0,7.0,2.0,1.0,3.0,1.0
22968,9815.0,Greene,Virginia,2.0,2.0,9.0,2.0,2.0,6.0,3.0,15088.0,159.03,421.51,100%,79.99,2.0,2.0,6.0,2.0,1.0,3.0,1.0
22973,6191.0,Greene,Virginia,3.0,3.0,11.0,2.0,2.0,7.0,4.0,180.0,10.28,26.5,100%,79.99,3.0,2.0,7.0,2.0,1.0,3.0,1.0
23847,16962.0,Greensville,Virginia,6.0,0.0,12.0,4.0,4.0,6.0,4.0,2734.0,49.99,123.41,54%,45.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0
24520,2450.0,Halifax,Virginia,4.0,2.0,11.0,3.0,2.0,6.0,2.0,932.0,24.97,78.15,44%,69.99,3.0,2.0,7.0,1.0,1.0,1.0,1.0
24558,6347.0,Halifax,Virginia,4.0,2.0,11.0,4.0,3.0,7.0,3.0,738.0,11.85,20.78,82%,45.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0
24577,5239.0,Halifax,Virginia,3.0,1.0,10.0,3.0,2.0,6.0,2.0,42.0,40.74,73.6,52%,65.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0
24592,13934.0,Halifax,Virginia,4.0,2.0,11.0,4.0,4.0,7.0,4.0,10710.0,101.01,344.58,91%,45.0,3.0,2.0,7.0,2.0,1.0,2.0,1.0
23651,696.0,Hampton,Virginia,2.0,0.0,7.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,67%,65.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23661,14113.0,Hampton,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,2360.0,84.43,237.3,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23663,14495.0,Hampton,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,2194.0,96.77,208.2,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23664,10194.0,Hampton,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,1080.0,33.92,91.55,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23666,49825.0,Hampton,Virginia,5.0,0.0,10.0,3.0,3.0,5.0,4.0,40238.0,98.99,233.08,98%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23669,43148.0,Hampton,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,45556.0,119.67,271.85,98%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23005,15227.0,Hanover,Virginia,4.0,0.0,9.0,2.0,1.0,4.0,1.0,9728.0,77.22,223.49,93%,79.99,3.0,0.0,5.0,1.0,1.0,1.0,1.0
23069,3197.0,Hanover,Virginia,3.0,0.0,8.0,1.0,1.0,3.0,1.0,618.0,53.86,222.01,54%,79.99,3.0,0.0,5.0,1.0,1.0,1.0,1.0
23111,36490.0,Hanover,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,35186.0,72.99,245.12,94%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23116,27228.0,Hanover,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,44742.0,92.83,269.89,98%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23146,3093.0,Hanover,Virginia,3.0,0.0,8.0,1.0,1.0,3.0,1.0,602.0,13.79,42.94,34%,79.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23192,7067.0,Hanover,Virginia,3.0,0.0,8.0,2.0,2.0,4.0,2.0,784.0,12.78,29.27,67%,65.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
22801,37989.0,Harrisonburg,Virginia,7.0,2.0,14.0,4.0,4.0,7.0,5.0,54408.0,114.74,342.67,100%,65.0,4.0,2.0,8.0,1.0,1.0,1.0,1.0
22802,26293.0,Harrisonburg,Virginia,5.0,2.0,12.0,2.0,2.0,5.0,3.0,15354.0,125.48,322.47,100%,59.95,4.0,2.0,8.0,2.0,2.0,2.0,2.0
22807,3311.0,Harrisonburg,Virginia,2.0,2.0,9.0,1.0,1.0,4.0,2.0,2342.0,37.48,106.02,100%,79.99,2.0,2.0,6.0,1.0,1.0,1.0,1.0
23059,31919.0,Henrico,Virginia,5.0,0.0,10.0,2.0,2.0,4.0,2.0,35754.0,199.33,541.05,98%,39.99,4.0,0.0,6.0,2.0,2.0,2.0,2.0
23060,33417.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,2.0,41056.0,136.97,371.77,99%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23075,9819.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,638.0,68.55,196.32,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23150,12045.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,5438.0,197.63,331.93,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23223,47677.0,Henrico,Virginia,5.0,0.0,10.0,3.0,3.0,5.0,4.0,45934.0,79.65,241.97,93%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23227,24440.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,2.0,7090.0,77.78,233.92,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23228,34198.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,2.0,33084.0,133.88,342.63,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23229,32283.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,2.0,14620.0,135.45,398.42,100%,39.99,3.0,1.0,6.0,2.0,2.0,2.0,2.0
23230,5852.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,2.0,9456.0,49.91,125.77,99%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23231,34685.0,Henrico,Virginia,4.0,1.0,10.0,2.0,2.0,5.0,3.0,27818.0,92.56,285.77,98%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23233,28908.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,2.0,42856.0,115.69,302.47,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23238,25134.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,2.0,46482.0,130.04,346.46,97%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23250,0.0,Henrico,Virginia,2.0,0.0,7.0,1.0,1.0,3.0,2.0,2.0,57.0,57.0,0%,79.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23294,17558.0,Henrico,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,2.0,36936.0,152.53,389.07,99%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
24054,6797.0,Henry,Virginia,3.0,1.0,9.0,2.0,1.0,4.0,1.0,188.0,4.85,16.72,73%,79.99,4.0,1.0,7.0,1.0,1.0,1.0,1.0
24055,13674.0,Henry,Virginia,2.0,1.0,8.0,2.0,1.0,5.0,1.0,3288.0,47.07,133.59,95%,79.99,3.0,2.0,7.0,1.0,1.0,1.0,1.0
24078,7115.0,Henry,Virginia,2.0,0.0,7.0,2.0,1.0,4.0,1.0,1026.0,33.31,92.43,99%,79.99,2.0,2.0,6.0,2.0,1.0,2.0,1.0
24089,2640.0,Henry,Virginia,2.0,0.0,7.0,2.0,1.0,4.0,1.0,16.0,51.22,194.54,98%,79.99,2.0,1.0,5.0,1.0,1.0,1.0,1.0
24112,32646.0,Henry,Virginia,5.0,2.0,12.0,4.0,3.0,8.0,3.0,15952.0,70.52,216.66,98%,45.0,5.0,3.0,10.0,3.0,1.0,3.0,1.0
24148,8013.0,Henry,Virginia,3.0,0.0,8.0,3.0,2.0,5.0,2.0,3834.0,86.32,233.05,94%,69.99,2.0,2.0,6.0,2.0,1.0,2.0,1.0
24433,99.0,Highland,Virginia,3.0,1.0,8.0,2.0,1.0,4.0,2.0,6.0,1.07,1.8,74%,54.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
24442,120.0,Highland,Virginia,2.0,1.0,7.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,86%,54.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
24458,442.0,Highland,Virginia,3.0,2.0,8.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,68%,54.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
24465,1382.0,Highland,Virginia,4.0,1.0,9.0,2.0,1.0,4.0,2.0,3194.0,5.24,8.49,57%,79.99,2.0,0.0,4.0,0.0,0.0,0.0,0.0
23860,31970.0,Hopewell,Virginia,5.0,0.0,10.0,3.0,3.0,5.0,4.0,28544.0,35.51,90.95,95%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23314,6991.0,Isle of Wight,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,1882.0,38.18,123.25,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23315,1525.0,Isle of Wight,Virginia,2.0,0.0,7.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,77%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23430,17281.0,Isle of Wight,Virginia,3.0,0.0,8.0,1.0,1.0,3.0,2.0,4342.0,50.36,166.17,93%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23487,6298.0,Isle of Wight,Virginia,3.0,0.0,8.0,1.0,1.0,3.0,2.0,1392.0,66.89,218.8,70%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23851,13715.0,Isle of Wight,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,918.0,28.56,86.06,92%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23898,2223.0,Isle of Wight,Virginia,3.0,0.0,8.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,19%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23168,6115.0,James City,Virginia,4.0,0.0,9.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,96%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23185,46370.0,James City,Virginia,5.0,1.0,11.0,3.0,3.0,6.0,4.0,61496.0,90.92,205.8,90%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23188,38733.0,James City,Virginia,5.0,0.0,10.0,3.0,3.0,5.0,4.0,87530.0,97.48,244.29,96%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
23091,309.0,King and Queen,Virginia,0.0,2.0,7.0,0.0,0.0,3.0,1.0,240.0,2.37,7.27,4%,159.99,0.0,2.0,4.0,0.0,0.0,0.0,0.0
23108,161.0,King and Queen,Virginia,1.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3%,159.99,1.0,2.0,5.0,0.0,0.0,0.0,0.0
23110,794.0,King and Queen,Virginia,1.0,1.0,7.0,1.0,1.0,3.0,2.0,44.0,4.27,5.11,53%,65.99,1.0,1.0,4.0,1.0,1.0,1.0,1.0
23148,1827.0,King and Queen,Virginia,2.0,2.0,9.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,9%,39.99,2.0,2.0,6.0,1.0,0.0,2.0,0.0
23156,1555.0,King and Queen,Virginia,2.0,1.0,8.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,46%,65.99,1.0,2.0,5.0,1.0,1.0,1.0,1.0
22448,599.0,King George,Virginia,3.0,0.0,9.0,1.0,1.0,3.0,1.0,630.0,7.07,17.08,97%,39.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
22485,23004.0,King George,Virginia,5.0,2.0,13.0,3.0,3.0,6.0,4.0,49960.0,69.06,192.9,94%,39.99,3.0,1.0,6.0,2.0,1.0,3.0,1.0
23009,6279.0,King William,Virginia,3.0,1.0,9.0,1.0,1.0,3.0,2.0,4828.0,1.77,2.81,49%,39.99,2.0,1.0,5.0,0.0,0.0,0.0,0.0
23086,3247.0,King William,Virginia,4.0,1.0,10.0,2.0,2.0,4.0,3.0,76.0,12.48,28.35,36%,39.99,1.0,1.0,4.0,0.0,0.0,0.0,0.0
23106,976.0,King William,Virginia,2.0,0.0,7.0,1.0,1.0,3.0,2.0,770.0,1.25,1.82,20%,39.99,1.0,0.0,3.0,0.0,0.0,0.0,0.0
23181,5426.0,King William,Virginia,3.0,1.0,9.0,1.0,1.0,3.0,2.0,5752.0,54.61,59.25,74%,65.99,2.0,1.0,5.0,1.0,1.0,1.0,1.0
22480,714.0,Lancaster,Virginia,3.0,2.0,10.0,1.0,1.0,4.0,2.0,2352.0,42.26,104.38,100%,39.99,2.0,1.0,5.0,1.0,0.0,1.0,0.0
22482,2993.0,Lancaster,Virginia,3.0,2.0,10.0,1.0,1.0,3.0,2.0,3048.0,49.64,129.72,87%,39.99,2.0,2.0,6.0,1.0,0.0,1.0,0.0
22503,4334.0,Lancaster,Virginia,4.0,2.0,11.0,2.0,2.0,4.0,3.0,2118.0,16.61,49.39,45%,39.99,2.0,2.0,6.0,1.0,0.0,1.0,0.0
22576,1785.0,Lancaster,Virginia,3.0,2.0,10.0,1.0,1.0,4.0,2.0,960.0,35.86,89.11,91%,39.99,2.0,2.0,6.0,1.0,0.0,1.0,0.0
22578,2510.0,Lancaster,Virginia,3.0,2.0,10.0,1.0,1.0,4.0,2.0,2424.0,30.77,95.38,98%,39.99,2.0,1.0,5.0,1.0,0.0,1.0,0.0
24221,938.0,Lee,Virginia,3.0,0.0,8.0,2.0,2.0,4.0,3.0,4.0,26.25,26.25,79%,45.95,2.0,0.0,4.0,1.0,0.0,1.0,0.0
24243,2222.0,Lee,Virginia,3.0,0.0,7.0,2.0,2.0,4.0,2.0,188.0,61.19,205.47,96%,45.95,3.0,0.0,5.0,2.0,1.0,2.0,1.0
24248,2596.0,Lee,Virginia,2.0,0.0,7.0,2.0,2.0,4.0,3.0,1130.0,14.62,31.57,93%,45.95,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24263,7950.0,Lee,Virginia,5.0,0.0,10.0,3.0,3.0,5.0,4.0,1442.0,23.93,50.89,90%,45.95,3.0,0.0,5.0,2.0,0.0,2.0,0.0
24265,930.0,Lee,Virginia,2.0,0.0,6.0,2.0,2.0,4.0,2.0,306.0,9.28,20.22,75%,45.95,2.0,0.0,4.0,1.0,0.0,1.0,0.0
24277,5849.0,Lee,Virginia,5.0,0.0,9.0,3.0,3.0,5.0,4.0,2498.0,46.67,121.41,95%,45.95,4.0,0.0,6.0,3.0,1.0,3.0,1.0
24281,2487.0,Lee,Virginia,3.0,0.0,7.0,3.0,3.0,5.0,4.0,890.0,38.5,95.82,87%,45.95,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24282,727.0,Lee,Virginia,1.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,41%,45.95,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20105,11315.0,Loudoun,Virginia,3.0,2.0,11.0,2.0,2.0,6.0,2.0,79248.0,136.44,330.06,100%,39.99,4.0,2.0,8.0,2.0,2.0,3.0,2.0
20117,2693.0,Loudoun,Virginia,4.0,2.0,11.0,2.0,2.0,6.0,2.0,798.0,11.47,17.42,100%,39.99,2.0,2.0,6.0,1.0,1.0,2.0,1.0
20129,618.0,Loudoun,Virginia,3.0,2.0,11.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,100%,39.99,3.0,2.0,7.0,2.0,2.0,3.0,2.0
20132,15900.0,Loudoun,Virginia,4.0,2.0,12.0,2.0,2.0,6.0,2.0,60800.0,130.33,469.69,100%,39.99,3.0,2.0,7.0,2.0,2.0,3.0,2.0
20141,6131.0,Loudoun,Virginia,3.0,3.0,11.0,2.0,2.0,7.0,2.0,46764.0,342.3,535.28,100%,39.99,3.0,2.0,7.0,2.0,2.0,3.0,2.0
20147,54086.0,Loudoun,Virginia,5.0,1.0,12.0,3.0,3.0,6.0,3.0,337462.0,148.61,487.89,100%,39.99,4.0,1.0,7.0,3.0,3.0,3.0,3.0
20148,28310.0,Loudoun,Virginia,4.0,1.0,11.0,3.0,3.0,6.0,3.0,90774.0,160.13,480.66,100%,39.99,4.0,0.0,6.0,3.0,3.0,3.0,3.0
20152,24946.0,Loudoun,Virginia,4.0,1.0,11.0,2.0,2.0,5.0,2.0,138968.0,203.1,446.53,100%,39.99,3.0,0.0,5.0,2.0,2.0,2.0,2.0
20158,4288.0,Loudoun,Virginia,2.0,2.0,10.0,1.0,1.0,5.0,1.0,5296.0,77.22,90.46,100%,79.99,2.0,2.0,6.0,1.0,1.0,2.0,1.0
20164,37747.0,Loudoun,Virginia,4.0,1.0,11.0,2.0,2.0,5.0,2.0,48348.0,208.0,700.91,100%,39.99,4.0,1.0,7.0,2.0,2.0,2.0,2.0
20165,32383.0,Loudoun,Virginia,4.0,1.0,11.0,3.0,3.0,6.0,3.0,70556.0,119.29,296.87,100%,39.99,4.0,0.0,6.0,3.0,3.0,3.0,3.0
20166,9521.0,Loudoun,Virginia,4.0,1.0,11.0,2.0,2.0,5.0,2.0,6408.0,66.31,159.9,100%,39.99,5.0,1.0,8.0,2.0,2.0,2.0,2.0
20175,27169.0,Loudoun,Virginia,4.0,2.0,12.0,2.0,2.0,6.0,2.0,70596.0,191.85,527.16,100%,39.99,4.0,2.0,8.0,2.0,2.0,3.0,2.0
20176,46506.0,Loudoun,Virginia,5.0,2.0,13.0,3.0,3.0,7.0,3.0,95520.0,145.56,516.03,100%,39.99,4.0,2.0,8.0,3.0,3.0,4.0,3.0
20180,6549.0,Loudoun,Virginia,3.0,2.0,10.0,1.0,1.0,5.0,1.0,9382.0,6.11,10.58,100%,79.99,2.0,2.0,6.0,1.0,1.0,2.0,1.0
20197,1840.0,Loudoun,Virginia,1.0,2.0,8.0,1.0,1.0,5.0,1.0,2558.0,139.77,215.3,100%,79.99,1.0,2.0,5.0,1.0,1.0,2.0,1.0
23024,8120.0,Louisa,Virginia,5.0,2.0,12.0,3.0,2.0,7.0,3.0,17682.0,6.86,17.33,47%,79.99,3.0,2.0,7.0,1.0,1.0,2.0,1.0
23093,12694.0,Louisa,Virginia,5.0,3.0,13.0,3.0,3.0,7.0,4.0,5198.0,49.53,133.37,63%,79.99,3.0,4.0,9.0,1.0,1.0,2.0,1.0
23102,2659.0,Louisa,Virginia,3.0,0.0,8.0,1.0,1.0,3.0,1.0,1966.0,64.27,219.38,75%,79.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
23117,9141.0,Louisa,Virginia,3.0,3.0,11.0,1.0,1.0,5.0,2.0,8226.0,9.22,17.69,88%,79.99,2.0,3.0,7.0,1.0,1.0,3.0,2.0
23944,4261.0,Lunenburg,Virginia,3.0,1.0,9.0,3.0,2.0,5.0,2.0,784.0,40.59,83.82,42%,65.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0
23974,5012.0,Lunenburg,Virginia,4.0,1.0,9.0,2.0,1.0,4.0,1.0,170.0,70.21,287.9,39%,79.99,3.0,2.0,7.0,1.0,1.0,1.0,1.0
24501,26757.0,Lynchburg,Virginia,6.0,1.0,13.0,2.0,2.0,5.0,2.0,47790.0,16.64,39.62,97%,65.0,6.0,1.0,9.0,2.0,2.0,2.0,2.0
24502,43426.0,Lynchburg,Virginia,7.0,1.0,14.0,4.0,4.0,7.0,4.0,133236.0,33.86,91.72,86%,59.95,7.0,1.0,10.0,3.0,3.0,3.0,3.0
24503,19331.0,Lynchburg,Virginia,5.0,3.0,14.0,2.0,2.0,7.0,2.0,8220.0,30.62,88.0,100%,65.0,4.0,2.0,8.0,2.0,2.0,2.0,2.0
24504,9777.0,Lynchburg,Virginia,6.0,2.0,14.0,2.0,2.0,6.0,2.0,2014.0,46.21,128.86,93%,65.0,5.0,1.0,8.0,2.0,2.0,2.0,2.0
22709,874.0,Madison,Virginia,3.0,3.0,11.0,1.0,1.0,6.0,3.0,200.0,8.76,13.94,100%,79.99,2.0,1.0,5.0,1.0,1.0,2.0,1.0
22711,92.0,Madison,Virginia,0.0,2.0,7.0,0.0,0.0,4.0,2.0,18.0,12.36,16.26,100%,159.99,0.0,1.0,3.0,0.0,0.0,1.0,0.0
22715,1082.0,Madison,Virginia,2.0,3.0,10.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,100%,79.99,2.0,1.0,5.0,1.0,1.0,2.0,1.0
22719,395.0,Madison,Virginia,1.0,2.0,8.0,0.0,0.0,4.0,2.0,170.0,7.8,27.31,100%,159.99,1.0,1.0,4.0,0.0,0.0,1.0,0.0
22722,273.0,Madison,Virginia,0.0,2.0,7.0,0.0,0.0,4.0,2.0,66.0,5.17,11.57,100%,159.99,0.0,1.0,3.0,0.0,0.0,1.0,0.0
22723,128.0,Madison,Virginia,1.0,3.0,8.0,0.0,0.0,5.0,2.0,124.0,4.23,12.62,100%,159.99,1.0,1.0,4.0,0.0,0.0,1.0,0.0
22727,5547.0,Madison,Virginia,3.0,3.0,11.0,1.0,1.0,6.0,3.0,28050.0,18.38,40.1,100%,79.99,2.0,2.0,6.0,1.0,1.0,2.0,1.0
22730,115.0,Madison,Virginia,0.0,2.0,6.0,0.0,0.0,4.0,2.0,208.0,8.83,16.95,100%,159.99,0.0,1.0,3.0,0.0,0.0,1.0,0.0
22731,139.0,Madison,Virginia,1.0,3.0,9.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,100%,79.99,1.0,1.0,4.0,1.0,1.0,2.0,1.0
22732,191.0,Madison,Virginia,2.0,3.0,9.0,1.0,1.0,6.0,3.0,450.0,6.4,18.37,100%,79.99,2.0,1.0,5.0,1.0,1.0,2.0,1.0
22738,1149.0,Madison,Virginia,2.0,3.0,10.0,1.0,1.0,6.0,3.0,2.0,12.57,12.57,100%,79.99,2.0,2.0,6.0,1.0,1.0,2.0,1.0
22743,204.0,Madison,Virginia,0.0,3.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,100%,159.99,0.0,1.0,3.0,0.0,0.0,1.0,0.0
22948,305.0,Madison,Virginia,1.0,3.0,9.0,0.0,0.0,5.0,2.0,4.0,0.65,0.71,100%,159.99,1.0,1.0,4.0,0.0,0.0,1.0,0.0
22960,10722.0,Madison,Virginia,3.0,4.0,12.0,1.0,1.0,6.0,3.0,6392.0,119.37,243.42,93%,79.99,2.0,3.0,7.0,1.0,1.0,2.0,1.0
20110,43876.0,Manassas,Virginia,5.0,0.0,11.0,3.0,3.0,5.0,3.0,265208.0,288.33,542.98,99%,39.99,3.0,1.0,6.0,2.0,2.0,2.0,2.0
23021,345.0,Mathews,Virginia,2.0,1.0,8.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,97%,39.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
23025,233.0,Mathews,Virginia,3.0,1.0,9.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,98%,39.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
23035,1473.0,Mathews,Virginia,2.0,2.0,9.0,1.0,1.0,3.0,2.0,2286.0,41.4,74.13,97%,39.99,2.0,1.0,5.0,1.0,0.0,2.0,0.0
23045,96.0,Mathews,Virginia,2.0,2.0,9.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,89%,39.99,2.0,1.0,5.0,1.0,0.0,1.0,0.0
23050,598.0,Mathews,Virginia,3.0,2.0,10.0,2.0,2.0,4.0,3.0,180.0,84.21,221.76,82%,39.99,3.0,1.0,6.0,2.0,1.0,3.0,1.0
23056,458.0,Mathews,Virginia,2.0,2.0,9.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,86%,39.99,2.0,1.0,5.0,1.0,0.0,2.0,0.0
23068,257.0,Mathews,Virginia,2.0,2.0,9.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,96%,39.99,2.0,1.0,5.0,1.0,0.0,2.0,0.0
23076,606.0,Mathews,Virginia,2.0,2.0,9.0,1.0,1.0,3.0,2.0,30.0,3.47,5.4,93%,39.99,2.0,2.0,6.0,1.0,0.0,2.0,0.0
23109,1821.0,Mathews,Virginia,3.0,2.0,10.0,1.0,1.0,3.0,2.0,1834.0,132.8,519.73,98%,39.99,2.0,1.0,5.0,1.0,0.0,2.0,0.0
23119,295.0,Mathews,Virginia,3.0,2.0,10.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,96%,39.99,2.0,1.0,5.0,1.0,0.0,2.0,0.0
23125,223.0,Mathews,Virginia,2.0,2.0,9.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,98%,39.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
23128,1045.0,Mathews,Virginia,3.0,2.0,10.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,85%,39.99,3.0,1.0,6.0,2.0,1.0,3.0,1.0
23130,268.0,Mathews,Virginia,2.0,2.0,9.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,97%,39.99,2.0,1.0,5.0,1.0,0.0,1.0,0.0
23138,953.0,Mathews,Virginia,2.0,1.0,8.0,1.0,1.0,3.0,2.0,434.0,53.39,117.34,92%,39.99,2.0,1.0,5.0,1.0,0.0,1.0,0.0
23163,220.0,Mathews,Virginia,2.0,1.0,8.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,98%,39.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
23917,3684.0,Mecklenburg,Virginia,5.0,2.0,13.0,3.0,3.0,6.0,4.0,43638.0,309.22,758.23,20%,45.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0
23919,2666.0,Mecklenburg,Virginia,2.0,0.0,7.0,2.0,1.0,4.0,1.0,6306.0,5.4,9.59,52%,79.99,1.0,0.0,3.0,0.0,0.0,0.0,0.0
23924,6232.0,Mecklenburg,Virginia,4.0,2.0,11.0,2.0,2.0,5.0,2.0,2482.0,52.53,201.89,67%,69.95,2.0,1.0,5.0,1.0,1.0,1.0,1.0
23927,4381.0,Mecklenburg,Virginia,4.0,2.0,11.0,2.0,2.0,5.0,3.0,30510.0,58.86,147.29,53%,65.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0
23950,3348.0,Mecklenburg,Virginia,3.0,1.0,9.0,3.0,1.0,5.0,1.0,88.0,15.32,22.96,51%,79.99,3.0,1.0,6.0,1.0,1.0,1.0,1.0
